idSatker,idKldi,kldi,historical_display_name,historical_name_variant_count,historical_name_variants,current_name_authority,current_name_status,historical_governed_package_count,historical_governed_total_pagu,historical_demand_families,historical_semantic_states,first_observed_package_id,last_observed_package_id,taxonomy_version,taxonomy_sha256,printing_resolver_version,historical_only,current_opportunity_authority,contact_authority,outreach_authority,email_send_authority
317928,D130,Kab. Purworejo,UPT PUSKESMAS WINONG,1,"[{""name"":""UPT PUSKESMAS WINONG"",""count"":1,""first_observed_package_id"":65221177,""last_observed_package_id"":65221177}]",False,NOT_CURRENTLY_VERIFIED,1,4400000.0,"[""PRINTING_HARDWARE""]","[""PURCHASE_EXPLICIT""]",65221177,65221177,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
317933,D130,Kab. Purworejo,UPT PUSKESMAS SEBOROKRAPYAK,1,"[{""name"":""UPT PUSKESMAS SEBOROKRAPYAK"",""count"":1,""first_observed_package_id"":62678881,""last_observed_package_id"":62678881}]",False,NOT_CURRENTLY_VERIFIED,1,4411000.0,"[""DISPLAY""]","[""PURCHASE_EXPLICIT""]",62678881,62678881,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
317936,D130,Kab. Purworejo,UPT PUSKESMAS PITURUH,1,"[{""name"":""UPT PUSKESMAS PITURUH"",""count"":2,""first_observed_package_id"":64355030,""last_observed_package_id"":64776939}]",False,NOT_CURRENTLY_VERIFIED,2,16173000.0,"[""AIR_CONDITIONING"",""CCTV""]","[""MAINTENANCE_CALIBRATION"",""PRODUCT_ONLY_UNCONTRADICTED""]",64355030,64776939,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
317937,D130,Kab. Purworejo,UPT PUSKESMAS BANYUURIP,1,"[{""name"":""UPT PUSKESMAS BANYUURIP"",""count"":1,""first_observed_package_id"":64760133,""last_observed_package_id"":64760133}]",False,NOT_CURRENTLY_VERIFIED,1,129807000.0,"[""COMPUTING"",""PRINTING_HARDWARE""]","[""PURCHASE_EXPLICIT""]",64760133,64760133,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
317938,D130,Kab. Purworejo,UPT PUSKESMAS GRABAG,1,"[{""name"":""UPT PUSKESMAS GRABAG"",""count"":2,""first_observed_package_id"":62648303,""last_observed_package_id"":62648995}]",False,NOT_CURRENTLY_VERIFIED,2,22235000.0,"[""AIR_CONDITIONING"",""CCTV""]","[""PRODUCT_ONLY_UNCONTRADICTED""]",62648303,62648995,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
317940,D130,Kab. Purworejo,UPT PUSKESMAS SEMAWUNG DALEMAN,1,"[{""name"":""UPT PUSKESMAS SEMAWUNG DALEMAN"",""count"":1,""first_observed_package_id"":62520971,""last_observed_package_id"":62520971}]",False,NOT_CURRENTLY_VERIFIED,1,4830000.0,"[""PRINTING_HARDWARE""]","[""MAINTENANCE_CALIBRATION""]",62520971,62520971,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
317942,D130,Kab. Purworejo,UPT PUSKESMAS BUTUH,1,"[{""name"":""UPT PUSKESMAS BUTUH"",""count"":1,""first_observed_package_id"":64212369,""last_observed_package_id"":64212369}]",False,NOT_CURRENTLY_VERIFIED,1,76910000.0,"[""AIR_CONDITIONING"",""DISPLAY""]","[""PURCHASE_EXPLICIT""]",64212369,64212369,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
317986,D289,Kab. Buru Selatan,Bagian Umum,1,"[{""name"":""Bagian Umum"",""count"":1,""first_observed_package_id"":66447937,""last_observed_package_id"":66447937}]",False,NOT_CURRENTLY_VERIFIED,1,64500000.0,"[""DISPLAY""]","[""PRODUCT_ONLY_UNCONTRADICTED""]",66447937,66447937,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
318061,D325,Kab. Ngada,SEKRETARIAT DAERAH,1,"[{""name"":""SEKRETARIAT DAERAH"",""count"":1,""first_observed_package_id"":66389175,""last_observed_package_id"":66389175}]",False,NOT_CURRENTLY_VERIFIED,1,78240000.0,"[""SERVER""]","[""RENTAL_SUBSCRIPTION_LICENSE""]",66389175,66389175,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
318091,D216,Kota Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),1,"[{""name"":""RSD IDAMAN KOTA BANJARBARU (BLUD)"",""count"":1,""first_observed_package_id"":66917158,""last_observed_package_id"":66917158}]",False,NOT_CURRENTLY_VERIFIED,1,329740000.0,"[""AIR_CONDITIONING""]","[""PURCHASE_EXPLICIT""]",66917158,66917158,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
318135,D24,Kab. Aceh Timur,UPTD RSUD dr. Zubir Mahmud,1,"[{""name"":""UPTD RSUD dr. Zubir Mahmud"",""count"":4,""first_observed_package_id"":66883072,""last_observed_package_id"":67061946}]",False,NOT_CURRENTLY_VERIFIED,4,187040000.0,"[""COMPUTING"",""PRINTING_HARDWARE""]","[""PURCHASE_EXPLICIT""]",66883072,67061946,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
318136,D24,Kab. Aceh Timur,UPTD RSUD Sultan Abdul Aziz Syah Peureulak,1,"[{""name"":""UPTD RSUD Sultan Abdul Aziz Syah Peureulak"",""count"":6,""first_observed_package_id"":66427252,""last_observed_package_id"":67179545}]",False,NOT_CURRENTLY_VERIFIED,6,317200000.0,"[""CCTV"",""COMPUTING"",""POWER"",""PRINTING_HARDWARE"",""SERVER""]","[""PRODUCT_ONLY_UNCONTRADICTED""]",66427252,67179545,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
318142,D268,Kab. Lampung Timur,Puskesmas Margototo,1,"[{""name"":""Puskesmas Margototo"",""count"":1,""first_observed_package_id"":66450294,""last_observed_package_id"":66450294}]",False,NOT_CURRENTLY_VERIFIED,1,15000000.0,"[""COMPUTING""]","[""PURCHASE_EXPLICIT""]",66450294,66450294,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
318160,D268,Kab. Lampung Timur,Puskesmas Sukaraja Nuban,1,"[{""name"":""Puskesmas Sukaraja Nuban"",""count"":2,""first_observed_package_id"":66203017,""last_observed_package_id"":66204713}]",False,NOT_CURRENTLY_VERIFIED,2,7500000.0,"[""COMPUTING"",""PRINTING_HARDWARE""]","[""MAINTENANCE_CALIBRATION""]",66203017,66204713,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
318174,D268,Kab. Lampung Timur,"Dinas Koperasi, Usaha Kecil dan Menengah dan Tenaga Kerja",1,"[{""name"":""Dinas Koperasi, Usaha Kecil dan Menengah dan Tenaga Kerja"",""count"":1,""first_observed_package_id"":64081659,""last_observed_package_id"":64081659}]",False,NOT_CURRENTLY_VERIFIED,1,31635000.0,"[""COMPUTING""]","[""PURCHASE_EXPLICIT""]",64081659,64081659,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
318177,D268,Kab. Lampung Timur,Dinas Perindustrian dan Perdagangan,1,"[{""name"":""Dinas Perindustrian dan Perdagangan"",""count"":4,""first_observed_package_id"":64077304,""last_observed_package_id"":66324240}]",False,NOT_CURRENTLY_VERIFIED,4,37989700.0,"[""COMPUTING"",""PRINTING_HARDWARE""]","[""MAINTENANCE_CALIBRATION"",""PURCHASE_EXPLICIT""]",64077304,66324240,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
318188,D268,Kab. Lampung Timur,Badan Pengelola Keuangan dan Aset Daerah,1,"[{""name"":""Badan Pengelola Keuangan dan Aset Daerah"",""count"":2,""first_observed_package_id"":63716443,""last_observed_package_id"":65805362}]",False,NOT_CURRENTLY_VERIFIED,2,228077425.0,"[""COMPUTING"",""PRINTING_HARDWARE"",""SERVER""]","[""PURCHASE_EXPLICIT"",""RENTAL_SUBSCRIPTION_LICENSE""]",63716443,65805362,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
318415,D228,Kab. Kotawaringin Barat,Dinas Pendidikan dan Kebudayaan,1,"[{""name"":""Dinas Pendidikan dan Kebudayaan"",""count"":1,""first_observed_package_id"":65217261,""last_observed_package_id"":65217261}]",False,NOT_CURRENTLY_VERIFIED,1,6210000.0,"[""PRINTING_HARDWARE""]","[""MAINTENANCE_CALIBRATION""]",65217261,65217261,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
318562,D28,Kab. Jembrana,Badan Riset dan Inovasi Daerah,1,"[{""name"":""Badan Riset dan Inovasi Daerah"",""count"":1,""first_observed_package_id"":64760289,""last_observed_package_id"":64760289}]",False,NOT_CURRENTLY_VERIFIED,1,1440000.0,"[""PRINTING_CONSUMABLES""]","[""PARTS_CONSUMABLE""]",64760289,64760289,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
318564,D165,Kab. Magetan,RSUD dr. SAYYIDIMAN MAGETAN,1,"[{""name"":""RSUD dr. SAYYIDIMAN MAGETAN"",""count"":2,""first_observed_package_id"":62931458,""last_observed_package_id"":62932536}]",False,NOT_CURRENTLY_VERIFIED,2,784400000.0,"[""PRINTING_HARDWARE""]","[""PRODUCT_ONLY_UNCONTRADICTED""]",62931458,62932536,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
318569,D165,Kab. Magetan,PUSKESMAS PONCOL,1,"[{""name"":""PUSKESMAS PONCOL"",""count"":2,""first_observed_package_id"":63010437,""last_observed_package_id"":63010446}]",False,NOT_CURRENTLY_VERIFIED,2,22880000.0,"[""AIR_CONDITIONING"",""COMPUTING""]","[""MAINTENANCE_CALIBRATION""]",63010437,63010446,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
318574,D165,Kab. Magetan,PUSKESMAS GORANG GARENG TAJI,1,"[{""name"":""PUSKESMAS GORANG GARENG TAJI"",""count"":6,""first_observed_package_id"":63209936,""last_observed_package_id"":67135806}]",False,NOT_CURRENTLY_VERIFIED,6,99463900.0,"[""CCTV"",""COMPUTING"",""POWER"",""PRINTING_HARDWARE""]","[""MAINTENANCE_CALIBRATION"",""PURCHASE_EXPLICIT""]",63209936,67135806,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
318576,D165,Kab. Magetan,PUSKESMAS MAOSPATI,1,"[{""name"":""PUSKESMAS MAOSPATI"",""count"":1,""first_observed_package_id"":63659418,""last_observed_package_id"":63659418}]",False,NOT_CURRENTLY_VERIFIED,1,18000000.0,"[""SERVER""]","[""MAINTENANCE_CALIBRATION""]",63659418,63659418,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
318579,D165,Kab. Magetan,PUSKESMAS KARTOHARJO,1,"[{""name"":""PUSKESMAS KARTOHARJO"",""count"":1,""first_observed_package_id"":63522630,""last_observed_package_id"":63522630}]",False,NOT_CURRENTLY_VERIFIED,1,18000000.0,"[""SERVER""]","[""MAINTENANCE_CALIBRATION""]",63522630,63522630,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
318580,D165,Kab. Magetan,PUSKESMAS TAJI,1,"[{""name"":""PUSKESMAS TAJI"",""count"":2,""first_observed_package_id"":63338741,""last_observed_package_id"":63339905}]",False,NOT_CURRENTLY_VERIFIED,2,40500000.0,"[""COMPUTING"",""PRINTING_HARDWARE""]","[""PURCHASE_EXPLICIT""]",63338741,63339905,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
318581,D165,Kab. Magetan,PUSKESMAS SUKOMORO,1,"[{""name"":""PUSKESMAS SUKOMORO"",""count"":1,""first_observed_package_id"":66844260,""last_observed_package_id"":66844260}]",False,NOT_CURRENTLY_VERIFIED,1,18000000.0,"[""SERVER""]","[""MAINTENANCE_CALIBRATION""]",66844260,66844260,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
318601,D165,Kab. Magetan,"DINAS TANAMAN PANGAN, HORTIKULTURA DAN PERKEBUNAN",1,"[{""name"":""DINAS TANAMAN PANGAN, HORTIKULTURA DAN PERKEBUNAN"",""count"":3,""first_observed_package_id"":62734053,""last_observed_package_id"":62734272}]",False,NOT_CURRENTLY_VERIFIED,3,34320000.0,"[""CCTV"",""COMPUTING"",""PRINTING_HARDWARE""]","[""MAINTENANCE_CALIBRATION""]",62734053,62734272,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
318618,D165,Kab. Magetan,KELURAHAN TAWANGANOM,1,"[{""name"":""KELURAHAN TAWANGANOM"",""count"":6,""first_observed_package_id"":62857972,""last_observed_package_id"":62857981}]",False,NOT_CURRENTLY_VERIFIED,6,6587600.0,"[""AIR_CONDITIONING"",""COMPUTING"",""PRINTING_HARDWARE""]","[""MAINTENANCE_CALIBRATION""]",62857972,62857981,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
318619,D165,Kab. Magetan,KELURAHAN BULUKERTO,1,"[{""name"":""KELURAHAN BULUKERTO"",""count"":2,""first_observed_package_id"":63025529,""last_observed_package_id"":63025536}]",False,NOT_CURRENTLY_VERIFIED,2,1120000.0,"[""PRINTING_CONSUMABLES""]","[""MAINTENANCE_CALIBRATION"",""PARTS_CONSUMABLE""]",63025529,63025536,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
318620,D165,Kab. Magetan,KELURAHAN MANGKUJAYAN,1,"[{""name"":""KELURAHAN MANGKUJAYAN"",""count"":2,""first_observed_package_id"":63120131,""last_observed_package_id"":63121006}]",False,NOT_CURRENTLY_VERIFIED,2,6060000.0,"[""COMPUTING"",""PRINTING_CONSUMABLES"",""PRINTING_HARDWARE""]","[""MAINTENANCE_CALIBRATION"",""PARTS_CONSUMABLE""]",63120131,63121006,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
318624,D165,Kab. Magetan,KELURAHAN SARANGAN,1,"[{""name"":""KELURAHAN SARANGAN"",""count"":2,""first_observed_package_id"":63711146,""last_observed_package_id"":63711274}]",False,NOT_CURRENTLY_VERIFIED,2,2350000.0,"[""CCTV"",""PRINTING_HARDWARE""]","[""MAINTENANCE_CALIBRATION"",""PRODUCT_ONLY_UNCONTRADICTED""]",63711146,63711274,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
318625,D165,Kab. Magetan,KELURAHAN ALASTUWO,1,"[{""name"":""KELURAHAN ALASTUWO"",""count"":1,""first_observed_package_id"":62904621,""last_observed_package_id"":62904621}]",False,NOT_CURRENTLY_VERIFIED,1,5828700.0,"[""CCTV""]","[""PURCHASE_EXPLICIT""]",62904621,62904621,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
318628,D165,Kab. Magetan,KELURAHAN MRANGGEN,1,"[{""name"":""KELURAHAN MRANGGEN"",""count"":1,""first_observed_package_id"":62779087,""last_observed_package_id"":62779087}]",False,NOT_CURRENTLY_VERIFIED,1,4658670.0,"[""CCTV""]","[""PURCHASE_EXPLICIT""]",62779087,62779087,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
318631,D165,Kab. Magetan,KELURAHAN MANGGE,1,"[{""name"":""KELURAHAN MANGGE"",""count"":4,""first_observed_package_id"":62800329,""last_observed_package_id"":62800883}]",False,NOT_CURRENTLY_VERIFIED,4,6482200.0,"[""AIR_CONDITIONING"",""COMPUTING"",""PRINTING_CONSUMABLES"",""PRINTING_HARDWARE""]","[""MAINTENANCE_CALIBRATION"",""PARTS_CONSUMABLE"",""PRODUCT_ONLY_UNCONTRADICTED""]",62800329,62800883,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
318635,D165,Kab. Magetan,KELURAHAN KAWEDANAN,1,"[{""name"":""KELURAHAN KAWEDANAN"",""count"":3,""first_observed_package_id"":62985529,""last_observed_package_id"":63055649}]",False,NOT_CURRENTLY_VERIFIED,3,2469500.0,"[""AIR_CONDITIONING"",""COMPUTING"",""PRINTING_CONSUMABLES""]","[""MAINTENANCE_CALIBRATION"",""PARTS_CONSUMABLE""]",62985529,63055649,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
318641,D537,Kab. Kolaka Timur,Dinas Pendidikan dan Kebudayaan,1,"[{""name"":""Dinas Pendidikan dan Kebudayaan"",""count"":2,""first_observed_package_id"":64868910,""last_observed_package_id"":64868914}]",False,NOT_CURRENTLY_VERIFIED,2,31604300.0,"[""CCTV"",""PRINTING_HARDWARE""]","[""PRODUCT_ONLY_UNCONTRADICTED""]",64868910,64868914,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
318661,D537,Kab. Kolaka Timur,Bagian Administrasi Pembangunan,1,"[{""name"":""Bagian Administrasi Pembangunan"",""count"":1,""first_observed_package_id"":63511908,""last_observed_package_id"":63511908}]",False,NOT_CURRENTLY_VERIFIED,1,88920000.0,"[""SERVER""]","[""RENTAL_SUBSCRIPTION_LICENSE""]",63511908,63511908,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
318662,D537,Kab. Kolaka Timur,Bagian Pengadaan Barang dan Jasa Pemerintah,1,"[{""name"":""Bagian Pengadaan Barang dan Jasa Pemerintah"",""count"":1,""first_observed_package_id"":62954411,""last_observed_package_id"":62954411}]",False,NOT_CURRENTLY_VERIFIED,1,79920000.0,"[""SERVER""]","[""RENTAL_SUBSCRIPTION_LICENSE""]",62954411,62954411,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
318734,D88,Kab. Tanjung Jabung Barat,DINAS PERHUBUNGAN KAB. TANJUNG JABUNG BARAT,1,"[{""name"":""DINAS PERHUBUNGAN KAB. TANJUNG JABUNG BARAT"",""count"":2,""first_observed_package_id"":63366282,""last_observed_package_id"":63367801}]",False,NOT_CURRENTLY_VERIFIED,2,13600000.0,"[""AIR_CONDITIONING"",""CCTV""]","[""MAINTENANCE_CALIBRATION""]",63366282,63367801,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
319055,D414,Kab. Soppeng,Puskesmas GoariE,1,"[{""name"":""Puskesmas GoariE"",""count"":3,""first_observed_package_id"":67066435,""last_observed_package_id"":67067828}]",False,NOT_CURRENTLY_VERIFIED,3,8740000.0,"[""COMPUTING"",""PRINTING_HARDWARE""]","[""MAINTENANCE_CALIBRATION"",""PURCHASE_EXPLICIT""]",67066435,67067828,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
319058,D414,Kab. Soppeng,Puskesmas Panincong,1,"[{""name"":""Puskesmas Panincong"",""count"":1,""first_observed_package_id"":67066117,""last_observed_package_id"":67066117}]",False,NOT_CURRENTLY_VERIFIED,1,4000000.0,"[""PRINTING_CONSUMABLES""]","[""PARTS_CONSUMABLE""]",67066117,67066117,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
319125,D514,Kota Padangsidimpuan,Satuan Polisi Pamong Praja,1,"[{""name"":""Satuan Polisi Pamong Praja"",""count"":2,""first_observed_package_id"":65992943,""last_observed_package_id"":65992944}]",False,NOT_CURRENTLY_VERIFIED,2,28000000.0,"[""COMPUTING"",""PRINTING_HARDWARE""]","[""PRODUCT_ONLY_UNCONTRADICTED""]",65992943,65992944,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
319151,D514,Kota Padangsidimpuan,Bagian Pengadaan Barang dan Jasa,1,"[{""name"":""Bagian Pengadaan Barang dan Jasa"",""count"":1,""first_observed_package_id"":65769344,""last_observed_package_id"":65769344}]",False,NOT_CURRENTLY_VERIFIED,1,80000000.0,"[""SERVER""]","[""PRODUCT_ONLY_UNCONTRADICTED""]",65769344,65769344,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
319157,D514,Kota Padangsidimpuan,Badan Kepegawaian dan Pengembangan Sumber Daya Manusia,1,"[{""name"":""Badan Kepegawaian dan Pengembangan Sumber Daya Manusia"",""count"":1,""first_observed_package_id"":66043089,""last_observed_package_id"":66043089}]",False,NOT_CURRENTLY_VERIFIED,1,226440000.0,"[""SERVER""]","[""RENTAL_SUBSCRIPTION_LICENSE""]",66043089,66043089,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
319216,D319,Kab. Manggarai,Rumah Sakit Umum Daerah Ruteng,1,"[{""name"":""Rumah Sakit Umum Daerah Ruteng"",""count"":1,""first_observed_package_id"":67202316,""last_observed_package_id"":67202316}]",False,NOT_CURRENTLY_VERIFIED,1,334748750.0,"[""SERVER""]","[""PURCHASE_EXPLICIT""]",67202316,67202316,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
319247,D116,Kab. Ciamis,Rumah Sakit Umum Daerah,1,"[{""name"":""Rumah Sakit Umum Daerah"",""count"":1,""first_observed_package_id"":62732878,""last_observed_package_id"":62732878}]",False,NOT_CURRENTLY_VERIFIED,1,250000000.0,"[""MEDICAL_MONITOR""]","[""PURCHASE_EXPLICIT""]",62732878,62732878,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
319249,D116,Kab. Ciamis,RSUD Kawali,1,"[{""name"":""RSUD Kawali"",""count"":1,""first_observed_package_id"":62586063,""last_observed_package_id"":62586063}]",False,NOT_CURRENTLY_VERIFIED,1,15000000.0,"[""COMPUTING""]","[""PURCHASE_EXPLICIT""]",62586063,62586063,DEMAND_TAXONOMY_V1_CANDIDATE_FINAL_R2_2_2026-08-14,3864ef756fc96aa5e0454335f0ac38154d3a3417a6e5300b781ed550f657ffe0,V6.7.8,True,False,False,False,False
