nama_lpse,instansi,kategori_instansi,provinsi,kabupaten_kota,official_lpse_url,domain,https,aktif,dapat_diakses,menggunakan_spse,versi_spse,portal_induk,tanggal_pengecekan,source_url,source_page,source_page_number,source_filter_provinsi,source_note,province_mentioned_in_name,province_mismatch_suspected,missing_official_url,missing_domain,missing_spse_version,inactive_or_inaccessible,quality_flag_count,quality_flags
LPSE Kabupaten Seram Bagian Timur,LPSE Kabupaten Seram Bagian Timur,Pemerintah Kabupaten,Maluku,LPSE Kabupaten Seram Bagian Timur,http://lpse.serambagiantimurkab.go.id/eproc4,lpse.serambagiantimurkab.go.id,False,True,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:37+00:00,https://eproc.lkpp.go.id/lpse/index/30/0/1,http://eproc.lkpp.go.id/lpse/read/694/lpse-kabupaten-seram-bagian-timur,1,Maluku,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/694/lpse-kabupaten-seram-bagian-timur,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Buru,LPSE Kabupaten Buru,Pemerintah Kabupaten,Maluku,LPSE Kabupaten Buru,https://lpse.burukab.go.id/eproc4,lpse.burukab.go.id,True,False,False,True,4.5u20240722,https://eproc.lkpp.go.id,2026-07-05T22:16:37+00:00,https://eproc.lkpp.go.id/lpse/index/30/0/1,http://eproc.lkpp.go.id/lpse/read/697/lpse-kabupaten-buru,1,Maluku,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/697/lpse-kabupaten-buru,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kota Tual,LPSE Kota Tual,Pemerintah Kota,Maluku,LPSE Kota Tual,http://lpse.tualkota.go.id/eproc4,lpse.tualkota.go.id,False,True,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:37+00:00,https://eproc.lkpp.go.id/lpse/index/30/0/1,http://eproc.lkpp.go.id/lpse/read/699/lpse-kota-tual,1,Maluku,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/699/lpse-kota-tual,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Seram Bagian Barat,LPSE Kabupaten Seram Bagian Barat,Pemerintah Kabupaten,Maluku,LPSE Kabupaten Seram Bagian Barat,https://lpse.sbbkab.go.id/eproc4,lpse.sbbkab.go.id,True,False,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:37+00:00,https://eproc.lkpp.go.id/lpse/index/30/0/2,http://eproc.lkpp.go.id/lpse/read/706/lpse-kabupaten-seram-bagian-barat,2,Maluku,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/706/lpse-kabupaten-seram-bagian-barat,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Buru Selatan,LPSE Kabupaten Buru Selatan,Pemerintah Kabupaten,Maluku,LPSE Kabupaten Buru Selatan,https://lpse.burselkab.go.id/eproc4,lpse.burselkab.go.id,True,True,True,True,4.5u20240814,https://eproc.lkpp.go.id,2026-07-05T22:16:37+00:00,https://eproc.lkpp.go.id/lpse/index/30/0/2,http://eproc.lkpp.go.id/lpse/read/720/lpse-kabupaten-buru-selatan,2,Maluku,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/720/lpse-kabupaten-buru-selatan,,False,False,False,False,False,0,[]
LPSE Kabupaten Maluku Tengah,LPSE Kabupaten Maluku Tengah,Pemerintah Kabupaten,Maluku,LPSE Kabupaten Maluku Tengah,http://lpse.maltengkab.go.id/eproc4,lpse.maltengkab.go.id,False,True,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:37+00:00,https://eproc.lkpp.go.id/lpse/index/30/0/2,http://eproc.lkpp.go.id/lpse/read/721/lpse-kabupaten-maluku-tengah,2,Maluku,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/721/lpse-kabupaten-maluku-tengah,Maluku,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Halmahera Utara,LPSE Kabupaten Halmahera Utara,Pemerintah Kabupaten,Maluku Utara,LPSE Kabupaten Halmahera Utara,https://spse.inaproc.id/halmaherautarakab,spse.inaproc.id,True,True,True,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:38+00:00,https://eproc.lkpp.go.id/lpse/index/31/0/1,http://eproc.lkpp.go.id/lpse/read/233/lpse-kabupaten-halmahera-utara,1,Maluku Utara,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/233/lpse-kabupaten-halmahera-utara,,False,False,False,False,False,0,[]
LPSE Kota Ternate,LPSE Kota Ternate,Pemerintah Kota,Maluku Utara,LPSE Kota Ternate,https://spse.inaproc.id/ternatekota,spse.inaproc.id,True,True,True,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:38+00:00,https://eproc.lkpp.go.id/lpse/index/31/0/1,http://eproc.lkpp.go.id/lpse/read/341/lpse-kota-ternate,1,Maluku Utara,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/341/lpse-kota-ternate,,False,False,False,False,False,0,[]
LPSE Provinsi Maluku Utara,LPSE Provinsi Maluku Utara,Pemerintah Provinsi,Maluku Utara,,https://lpse.malutprov.go.id/eproc4,lpse.malutprov.go.id,True,False,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:38+00:00,https://eproc.lkpp.go.id/lpse/index/31/0/1,http://eproc.lkpp.go.id/lpse/read/361/lpse-provinsi-maluku-utara,1,Maluku Utara,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/361/lpse-provinsi-maluku-utara,Maluku Utara,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Halmahera Selatan,LPSE Kabupaten Halmahera Selatan,Pemerintah Kabupaten,Maluku Utara,LPSE Kabupaten Halmahera Selatan,https://spse.inaproc.id/halmaheraselatankab,spse.inaproc.id,True,True,True,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:38+00:00,https://eproc.lkpp.go.id/lpse/index/31/0/1,http://eproc.lkpp.go.id/lpse/read/421/lpse-kabupaten-halmahera-selatan,1,Maluku Utara,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/421/lpse-kabupaten-halmahera-selatan,,False,False,False,False,False,0,[]
LPSE Kabupaten Pulau Morotai,LPSE Kabupaten Pulau Morotai,Pemerintah Kabupaten,Maluku Utara,LPSE Kabupaten Pulau Morotai,http://lpse.pulaumorotaikab.go.id/eproc4,lpse.pulaumorotaikab.go.id,False,True,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:38+00:00,https://eproc.lkpp.go.id/lpse/index/31/0/1,http://eproc.lkpp.go.id/lpse/read/477/lpse-kabupaten-pulau-morotai,1,Maluku Utara,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/477/lpse-kabupaten-pulau-morotai,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kota Tidore Kepulauan,LPSE Kota Tidore Kepulauan,Pemerintah Kota,Maluku Utara,LPSE Kota Tidore Kepulauan,http://lpse.tidorekota.go.id/eproc4,lpse.tidorekota.go.id,False,False,False,True,4.5u20240814,https://eproc.lkpp.go.id,2026-07-05T22:16:38+00:00,https://eproc.lkpp.go.id/lpse/index/31/0/1,http://eproc.lkpp.go.id/lpse/read/518/lpse-kota-tidore-kepulauan,1,Maluku Utara,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/518/lpse-kota-tidore-kepulauan,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Polda Maluku Utara,LPSE Polda Maluku Utara,,Maluku Utara,,http://lpse.malut.polri.go.id/eproc4,lpse.malut.polri.go.id,False,False,False,True,4.5u20231016,https://eproc.lkpp.go.id,2026-07-05T22:16:38+00:00,https://eproc.lkpp.go.id/lpse/index/31/0/1,http://eproc.lkpp.go.id/lpse/read/574/lpse-polda-maluku-utara,1,Maluku Utara,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/574/lpse-polda-maluku-utara,Maluku Utara,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Halmahera Barat,LPSE Kabupaten Halmahera Barat,Pemerintah Kabupaten,Maluku Utara,LPSE Kabupaten Halmahera Barat,https://spse.inaproc.id/halbarkab,spse.inaproc.id,True,True,True,True,4.5u20240418,https://eproc.lkpp.go.id,2026-07-05T22:16:38+00:00,https://eproc.lkpp.go.id/lpse/index/31/0/1,http://eproc.lkpp.go.id/lpse/read/698/lpse-kabupaten-halmahera-barat,1,Maluku Utara,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/698/lpse-kabupaten-halmahera-barat,,False,False,False,False,False,0,[]
LPSE Kabupaten Sula,LPSE Kabupaten Sula,Pemerintah Kabupaten,Maluku Utara,LPSE Kabupaten Sula,http://lpse.kepulauansulakab.go.id/eproc4,lpse.kepulauansulakab.go.id,False,True,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:38+00:00,https://eproc.lkpp.go.id/lpse/index/31/0/1,http://eproc.lkpp.go.id/lpse/read/715/lpse-kabupaten-sula,1,Maluku Utara,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/715/lpse-kabupaten-sula,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Halmahera Timur,LPSE Kabupaten Halmahera Timur,Pemerintah Kabupaten,Maluku Utara,LPSE Kabupaten Halmahera Timur,https://spse.inaproc.id/haltimkab,spse.inaproc.id,True,True,True,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:38+00:00,https://eproc.lkpp.go.id/lpse/index/31/0/1,http://eproc.lkpp.go.id/lpse/read/722/lpse-kabupaten-halmahera-timur,1,Maluku Utara,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/722/lpse-kabupaten-halmahera-timur,,False,False,False,False,False,0,[]
LPSE Kabupaten Pulau Taliabu,LPSE Kabupaten Pulau Taliabu,Pemerintah Kabupaten,Maluku Utara,LPSE Kabupaten Pulau Taliabu,https://lpse.taliabukab.go.id/eproc4,lpse.taliabukab.go.id,True,False,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:39+00:00,https://eproc.lkpp.go.id/lpse/index/31/0/2,http://eproc.lkpp.go.id/lpse/read/726/lpse-kabupaten-pulau-taliabu,2,Maluku Utara,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/726/lpse-kabupaten-pulau-taliabu,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Halmahera Tengah,LPSE Kabupaten Halmahera Tengah,Pemerintah Kabupaten,Maluku Utara,LPSE Kabupaten Halmahera Tengah,https://spse.inaproc.id/haltengkab,spse.inaproc.id,True,True,True,True,4.5u20230623,https://eproc.lkpp.go.id,2026-07-05T22:16:39+00:00,https://eproc.lkpp.go.id/lpse/index/31/0/2,http://eproc.lkpp.go.id/lpse/read/729/lpse-kabupaten-halmahera-tengah,2,Maluku Utara,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/729/lpse-kabupaten-halmahera-tengah,,False,False,False,False,False,0,[]
LPSE Provinsi Nusa Tenggara Barat,LPSE Provinsi Nusa Tenggara Barat,Pemerintah Provinsi,Nusa Tenggara Barat,,https://spse.inaproc.id/ntbprov,spse.inaproc.id,True,True,True,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:40+00:00,https://eproc.lkpp.go.id/lpse/index/18/0/1,http://eproc.lkpp.go.id/lpse/read/37/lpse-provinsi-nusa-tenggara-barat,1,Nusa Tenggara Barat,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/37/lpse-provinsi-nusa-tenggara-barat,Nusa Tenggara Barat,False,False,False,False,False,0,[]
LPSE Kabupaten Lombok Tengah,LPSE Kabupaten Lombok Tengah,Pemerintah Kabupaten,Nusa Tenggara Barat,LPSE Kabupaten Lombok Tengah,https://spse.inaproc.id/lomboktengahkab,spse.inaproc.id,True,True,True,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:40+00:00,https://eproc.lkpp.go.id/lpse/index/18/0/1,http://eproc.lkpp.go.id/lpse/read/120/lpse-kabupaten-lombok-tengah,1,Nusa Tenggara Barat,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/120/lpse-kabupaten-lombok-tengah,,False,False,False,False,False,0,[]
LPSE Kabupaten Sumbawa Barat,LPSE Kabupaten Sumbawa Barat,Pemerintah Kabupaten,Nusa Tenggara Barat,LPSE Kabupaten Sumbawa Barat,https://spse.inaproc.id/sumbawabaratkab,spse.inaproc.id,True,True,True,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:40+00:00,https://eproc.lkpp.go.id/lpse/index/18/0/1,http://eproc.lkpp.go.id/lpse/read/133/lpse-kabupaten-sumbawa-barat,1,Nusa Tenggara Barat,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/133/lpse-kabupaten-sumbawa-barat,,False,False,False,False,False,0,[]
LPSE Kabupaten Sumbawa,LPSE Kabupaten Sumbawa,Pemerintah Kabupaten,Nusa Tenggara Barat,LPSE Kabupaten Sumbawa,https://spse.inaproc.id/sumbawakab,spse.inaproc.id,True,True,True,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:40+00:00,https://eproc.lkpp.go.id/lpse/index/18/0/1,http://eproc.lkpp.go.id/lpse/read/222/lpse-kabupaten-sumbawa,1,Nusa Tenggara Barat,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/222/lpse-kabupaten-sumbawa,,False,False,False,False,False,0,[]
LPSE Kabupaten Lombok Barat,LPSE Kabupaten Lombok Barat,Pemerintah Kabupaten,Nusa Tenggara Barat,LPSE Kabupaten Lombok Barat,http://lpse.lombokbaratkab.go.id/eproc4,lpse.lombokbaratkab.go.id,False,False,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:40+00:00,https://eproc.lkpp.go.id/lpse/index/18/0/1,http://eproc.lkpp.go.id/lpse/read/381/lpse-kabupaten-lombok-barat,1,Nusa Tenggara Barat,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/381/lpse-kabupaten-lombok-barat,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Lombok Timur,LPSE Kabupaten Lombok Timur,Pemerintah Kabupaten,Nusa Tenggara Barat,LPSE Kabupaten Lombok Timur,https://lpse.lomboktimurkab.go.id/eproc4,lpse.lomboktimurkab.go.id,True,True,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:40+00:00,https://eproc.lkpp.go.id/lpse/index/18/0/1,http://eproc.lkpp.go.id/lpse/read/395/lpse-kabupaten-lombok-timur,1,Nusa Tenggara Barat,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/395/lpse-kabupaten-lombok-timur,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kota Mataram,LPSE Kota Mataram,Pemerintah Kota,Nusa Tenggara Barat,LPSE Kota Mataram,https://lpse.mataramkota.go.id/eproc4,lpse.mataramkota.go.id,True,True,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:40+00:00,https://eproc.lkpp.go.id/lpse/index/18/0/1,http://eproc.lkpp.go.id/lpse/read/396/lpse-kota-mataram,1,Nusa Tenggara Barat,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/396/lpse-kota-mataram,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kota Bima,LPSE Kota Bima,Pemerintah Kota,Nusa Tenggara Barat,LPSE Kota Bima,https://lpse.bimakota.go.id/eproc4,lpse.bimakota.go.id,True,True,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:40+00:00,https://eproc.lkpp.go.id/lpse/index/18/0/1,http://eproc.lkpp.go.id/lpse/read/464/lpse-kota-bima,1,Nusa Tenggara Barat,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/464/lpse-kota-bima,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Dompu,LPSE Kabupaten Dompu,Pemerintah Kabupaten,Nusa Tenggara Barat,LPSE Kabupaten Dompu,https://lpse.dompukab.go.id/eproc4,lpse.dompukab.go.id,True,True,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:40+00:00,https://eproc.lkpp.go.id/lpse/index/18/0/1,http://eproc.lkpp.go.id/lpse/read/479/lpse-kabupaten-dompu,1,Nusa Tenggara Barat,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/479/lpse-kabupaten-dompu,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Lombok Utara,LPSE Kabupaten Lombok Utara,Pemerintah Kabupaten,Nusa Tenggara Barat,LPSE Kabupaten Lombok Utara,https://lpse.lombokutarakab.go.id/eproc4,lpse.lombokutarakab.go.id,True,False,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:40+00:00,https://eproc.lkpp.go.id/lpse/index/18/0/1,http://eproc.lkpp.go.id/lpse/read/487/lpse-kabupaten-lombok-utara,1,Nusa Tenggara Barat,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/487/lpse-kabupaten-lombok-utara,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Bima,LPSE Kabupaten Bima,Pemerintah Kabupaten,Nusa Tenggara Barat,LPSE Kabupaten Bima,https://spse.inaproc.id/bimakab,spse.inaproc.id,True,True,True,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:40+00:00,https://eproc.lkpp.go.id/lpse/index/18/0/2,http://eproc.lkpp.go.id/lpse/read/539/lpse-kabupaten-bima,2,Nusa Tenggara Barat,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/539/lpse-kabupaten-bima,,False,False,False,False,False,0,[]
LPSE Provinsi Nusa Tenggara Timur,LPSE Provinsi Nusa Tenggara Timur,Pemerintah Provinsi,Nusa Tenggara Timur,,https://spse.inaproc.id/nttprov,spse.inaproc.id,True,True,True,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:41+00:00,https://eproc.lkpp.go.id/lpse/index/19/0/1,http://eproc.lkpp.go.id/lpse/read/131/lpse-provinsi-nusa-tenggara-timur,1,Nusa Tenggara Timur,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/131/lpse-provinsi-nusa-tenggara-timur,Nusa Tenggara Timur,False,False,False,False,False,0,[]
LPSE Kabupaten Ende,LPSE Kabupaten Ende,Pemerintah Kabupaten,Nusa Tenggara Timur,LPSE Kabupaten Ende,https://spse.inaproc.id/endekab,spse.inaproc.id,True,True,True,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:41+00:00,https://eproc.lkpp.go.id/lpse/index/19/0/1,http://eproc.lkpp.go.id/lpse/read/135/lpse-kabupaten-ende,1,Nusa Tenggara Timur,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/135/lpse-kabupaten-ende,,False,False,False,False,False,0,[]
LPSE Kabupaten Ngada,LPSE Kabupaten Ngada,Pemerintah Kabupaten,Nusa Tenggara Timur,LPSE Kabupaten Ngada,https://spse.inaproc.id/ngadakab,spse.inaproc.id,True,True,True,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:41+00:00,https://eproc.lkpp.go.id/lpse/index/19/0/1,http://eproc.lkpp.go.id/lpse/read/310/lpse-kabupaten-ngada,1,Nusa Tenggara Timur,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/310/lpse-kabupaten-ngada,,False,False,False,False,False,0,[]
LPSE Kabupaten Belu,LPSE Kabupaten Belu,Pemerintah Kabupaten,Nusa Tenggara Timur,LPSE Kabupaten Belu,https://lpse.belukab.go.id/eproc4,lpse.belukab.go.id,True,False,False,True,4.5u20240614,https://eproc.lkpp.go.id,2026-07-05T22:16:41+00:00,https://eproc.lkpp.go.id/lpse/index/19/0/1,http://eproc.lkpp.go.id/lpse/read/374/lpse-kabupaten-belu,1,Nusa Tenggara Timur,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/374/lpse-kabupaten-belu,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Manggarai Barat,LPSE Kabupaten Manggarai Barat,Pemerintah Kabupaten,Nusa Tenggara Timur,LPSE Kabupaten Manggarai Barat,https://lpse.manggaraibaratkab.go.id/eproc4,lpse.manggaraibaratkab.go.id,True,True,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:41+00:00,https://eproc.lkpp.go.id/lpse/index/19/0/1,http://eproc.lkpp.go.id/lpse/read/409/lpse-kabupaten-manggarai-barat,1,Nusa Tenggara Timur,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/409/lpse-kabupaten-manggarai-barat,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kota Kupang,LPSE Kota Kupang,Pemerintah Kota,Nusa Tenggara Timur,LPSE Kota Kupang,http://lpse.kupangkota.go.id/eproc4,lpse.kupangkota.go.id,False,True,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:41+00:00,https://eproc.lkpp.go.id/lpse/index/19/0/1,http://eproc.lkpp.go.id/lpse/read/439/lpse-kota-kupang,1,Nusa Tenggara Timur,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/439/lpse-kota-kupang,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Sumba Barat,LPSE Kabupaten Sumba Barat,Pemerintah Kabupaten,Nusa Tenggara Timur,LPSE Kabupaten Sumba Barat,http://lpse.sumbabaratkab.go.id/eproc4,lpse.sumbabaratkab.go.id,False,True,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:41+00:00,https://eproc.lkpp.go.id/lpse/index/19/0/1,http://eproc.lkpp.go.id/lpse/read/457/lpse-kabupaten-sumba-barat,1,Nusa Tenggara Timur,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/457/lpse-kabupaten-sumba-barat,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Manggarai Timur,LPSE Kabupaten Manggarai Timur,Pemerintah Kabupaten,Nusa Tenggara Timur,LPSE Kabupaten Manggarai Timur,http://lpse.manggaraitimurkab.go.id/eproc4,lpse.manggaraitimurkab.go.id,False,True,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:41+00:00,https://eproc.lkpp.go.id/lpse/index/19/0/1,http://eproc.lkpp.go.id/lpse/read/461/lpse-kabupaten-manggarai-timur,1,Nusa Tenggara Timur,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/461/lpse-kabupaten-manggarai-timur,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Rote Ndao,LPSE Kabupaten Rote Ndao,Pemerintah Kabupaten,Nusa Tenggara Timur,LPSE Kabupaten Rote Ndao,https://lpse.rotendaokab.go.id/eproc4,lpse.rotendaokab.go.id,True,False,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:41+00:00,https://eproc.lkpp.go.id/lpse/index/19/0/1,http://eproc.lkpp.go.id/lpse/read/473/lpse-kabupaten-rote-ndao,1,Nusa Tenggara Timur,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/473/lpse-kabupaten-rote-ndao,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Timor Tengah Selatan,LPSE Kabupaten Timor Tengah Selatan,Pemerintah Kabupaten,Nusa Tenggara Timur,LPSE Kabupaten Timor Tengah Selatan,http://lpse.ttskab.go.id/eproc4,lpse.ttskab.go.id,False,True,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:41+00:00,https://eproc.lkpp.go.id/lpse/index/19/0/1,http://eproc.lkpp.go.id/lpse/read/507/lpse-kabupaten-timor-tengah-selatan,1,Nusa Tenggara Timur,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/507/lpse-kabupaten-timor-tengah-selatan,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Kupang,LPSE Kabupaten Kupang,Pemerintah Kabupaten,Nusa Tenggara Timur,LPSE Kabupaten Kupang,http://lpse.kupangkab.go.id/eproc4,lpse.kupangkab.go.id,False,True,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:42+00:00,https://eproc.lkpp.go.id/lpse/index/19/0/2,http://eproc.lkpp.go.id/lpse/read/551/lpse-kabupaten-kupang,2,Nusa Tenggara Timur,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/551/lpse-kabupaten-kupang,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Sumba Barat Daya,LPSE Kabupaten Sumba Barat Daya,Pemerintah Kabupaten,Nusa Tenggara Timur,LPSE Kabupaten Sumba Barat Daya,http://lpse.sbdkab.go.id/eproc4,lpse.sbdkab.go.id,False,True,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:42+00:00,https://eproc.lkpp.go.id/lpse/index/19/0/2,http://eproc.lkpp.go.id/lpse/read/561/lpse-kabupaten-sumba-barat-daya,2,Nusa Tenggara Timur,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/561/lpse-kabupaten-sumba-barat-daya,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Sumba Tengah,LPSE Kabupaten Sumba Tengah,Pemerintah Kabupaten,Nusa Tenggara Timur,LPSE Kabupaten Sumba Tengah,http://lpse.sumbatengahkab.go.id/eproc4,lpse.sumbatengahkab.go.id,False,True,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:42+00:00,https://eproc.lkpp.go.id/lpse/index/19/0/2,http://eproc.lkpp.go.id/lpse/read/562/lpse-kabupaten-sumba-tengah,2,Nusa Tenggara Timur,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/562/lpse-kabupaten-sumba-tengah,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Sikka,LPSE Kabupaten Sikka,Pemerintah Kabupaten,Nusa Tenggara Timur,LPSE Kabupaten Sikka,http://lpse.sikkakab.go.id/eproc4,lpse.sikkakab.go.id,False,False,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:42+00:00,https://eproc.lkpp.go.id/lpse/index/19/0/2,http://eproc.lkpp.go.id/lpse/read/611/lpse-kabupaten-sikka,2,Nusa Tenggara Timur,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/611/lpse-kabupaten-sikka,,False,False,False,False,True,1,['inactive_or_inaccessible']
LPSE Kabupaten Sumba Timur,LPSE Kabupaten Sumba Timur,Pemerintah Kabupaten,Nusa Tenggara Timur,LPSE Kabupaten Sumba Timur,http://lpse.sumbatimurkab.go.id/eproc4,lpse.sumbatimurkab.go.id,False,True,False,True,4.5u20240923,https://eproc.lkpp.go.id,2026-07-05T22:16:42+00:00,https://eproc.lkpp.go.id/lpse/index/19/0/2,http://eproc.lkpp.go.id/lpse/read/612/lpse-kabupaten-sumba-timur,2,Nusa Tenggara Timur,registry card from eProc index; detail_url=http://eproc.lkpp.go.id/lpse/read/612/lpse-kabupaten-sumba-timur,,False,False,False,False,True,1,['inactive_or_inaccessible']
